336,"3PL",1.47611,-0.09938,0.24419
337,"3PL",0.945013,0.49431,0.24364
338,"3PL",0.591787,0.52373,0.19283
339,"3PL",1.100002,0.20253,0.14437
340,"3PL",0.851972,-0.20771,0.1223
341,"3PL",1.379431,0.12937,0.31543
342,"3PL",0.961231,0.88852,0.20692
343,"3PL",0.91035,1.2957,0.18747
344,"3PL",1.27704,0.62621,0.12172
345,"3PL",0.842911,-0.70046,0.15325
346,"3PL",1.113177,-0.69956,0.21794
347,"3PL",1.152413,0.45709,0.3445
348,"3PL",1.733456,0.25191,0.24594
349,"3PL",1.801762,0.39287,0.2016
350,"3PL",1.219121,0.63377,0.42341
351,"3PL",2.590613,0.97979,0.27225
352,"3PL",1.618009,1.37981,0.17402
353,"3PL",2.256325,1.36334,0.25269
354,"3PL",1.338546,1.91189,0.17675
355,"3PL",1.531768,1.80501,0.32991
356,"3PL",1.469038,0.99253,0.34752
357,"3PL",1.920371,1.50786,0.24159
358,"3PL",2.006255,1.61911,0.29722
359,"3PL",1.526634,1.73724,0.30064
360,"3PL",2.052359,1.90431,0.21309
361,"3PL",1.647589,-0.23659,0.4404
362,"3PL",1.734697,-0.80929,0.18954
363,"3PL",0.887111,-1.88713,0.1369
364,"3PL",1.632374,-0.27199,0.12451
365,"3PL",0.465222,0.28481,0.1544
366,"3PL",1.086028,-0.99308,0.22739
367,"3PL",0.743223,-0.74405,0.29632
368,"3PL",1.088918,0.40879,0.16516
369,"3PL",1.601434,0.37973,0.19144
370,"3PL",1.677526,1.76773,0.28756
371,"3PL",1.350871,0.42418,0.31415
372,"3PL",0.76483,-1.18646,0.13281
373,"3PL",1.527671,-0.86283,0.10915
374,"3PL",0.650862,1.27366,0.18831
375,"3PL",1.537667,-0.1035,0.08648
376,"3PL",1.324708,-0.59965,0.15315
377,"3PL",1.081863,-0.4174,0.14454
378,"3PL",1.193825,-0.12462,0.15421
379,"3PL",1.253614,-0.34493,0.09679
380,"3PL",1.248123,-0.14987,0.13098
381,"3PL",1.131605,0.12808,0.10907
382,"3PL",1.192295,-0.70864,0.18617
383,"3PL",1.198211,-0.11517,0.16532
384,"3PL",0.981597,-0.05316,0.14389
385,"3PL",1.416593,-0.22476,0.24068
386,"3PL",1.057128,1.26957,0.28135
387,"3PL",0.853094,1.61114,0.22336
388,"3PL",1.452038,1.48481,0.20352
389,"3PL",1.246236,0.08423,0.2344
390,"3PL",1.883702,0.6779,0.24331
391,"3PL",1.235696,0.65392,0.21781
392,"3PL",1.647708,0.91087,0.26348
393,"3PL",1.987079,1.30954,0.30302
394,"3PL",1.582887,2.24457,0.22919
395,"3PL",1.007233,-0.38863,0.21688
396,"3PL",0.741863,0.7076,0.10789
397,"3PL",0.535024,3.00327,0.28207
398,"3PL",1.709248,1.71804,0.27515
399,"3PL",1.35473,1.94916,0.19524
400,"3PL",1.018929,1.77529,0.14759
401,"3PL",1.191615,-1.12231,0.26541
402,"3PL",0.260661,-0.77242,0.29645
403,"3PL",0.612901,-0.80817,0.26624
404,"3PL",2.323186,-0.37245,0.30049
405,"3PL",1.49855,0.19336,0.36019
406,"3PL",1.316004,-1.61682,0.17612
407,"3PL",1.504993,-1.42665,0.16155
408,"3PL",1.289756,-1.13429,0.10848
409,"3PL",0.858806,-0.71532,0.10748
410,"3PL",1.954201,1.81451,0.24196
411,"3PL",1.095701,-0.68948,0.37662
412,"3PL",1.117886,-0.41811,0.21637
413,"3PL",1.376779,-0.4936,0.25904
414,"3PL",0.941528,1.08977,0.20649
415,"3PL",1.396635,0.54238,0.14197
416,"3PL",0.93568,0.7704,0.14699
417,"3PL",0.988431,1.83832,0.29215
418,"3PL",1.011092,-1.42665,0.12117
419,"3PL",1.299752,-0.74686,0.14482
420,"3PL",1.805094,-0.40148,0.17367
421,"3PL",1.397383,0.12287,0.34406
422,"3PL",1.624639,0.58897,0.32155
423,"3PL",1.859443,0.3992,0.23354
424,"3PL",0.605251,-2.15509,0.17808
425,"3PL",1.225139,-0.6565,0.24206
426,"3PL",1.397077,0.63196,0.29408
427,"3PL",1.075233,0.7499,0.12772
428,"3PL",1.007794,0.74232,0.1577
429,"3PL",1.187841,1.11493,0.13898
430,"3PL",1.128018,-0.79625,0.11194
431,"3PL",0.701845,0.79651,0.22122
432,"3PL",1.133135,0.98649,0.23963
433,"3PL",1.264851,1.22187,0.19372
434,"3PL",2.186421,2.58198,0.22264
435,"3PL",0.980696,-0.26624,0.1919
436,"3PL",0.958035,1.3254,0.26881
437,"3PL",1.294584,1.32563,0.3096
438,"3PL",1.036524,1.59168,0.29039
439,"3PL",1.288872,1.64016,0.19168
440,"3PL",1.399389,2.54463,0.21825
441,"3PL",1.189014,0.02683,0.28492
442,"3PL",0.659991,-2.86925,0.20606
443,"3PL",1.542087,-1.13342,0.1735
444,"3PL",1.727846,-0.3193,0.19686
445,"3PL",1.749368,-0.43904,0.24035
446,"3PL",0.929594,-1.15464,0.11558
447,"3PL",1.05927,-1.7245,0.11629
448,"3PL",1.180905,-1.47193,0.12144
449,"3PL",1.300653,-0.04351,0.15647
450,"3PL",1.334126,1.78914,0.20178
451,"3PL",0.974032,-2.08708,0.14723
452,"3PL",1.083274,-0.80422,0.24728
453,"3PL",1.151818,-0.20861,0.16559
454,"3PL",0.964036,0.2883,0.19545
455,"3PL",0.812107,1.00676,0.18535
456,"3PL",0.989655,0.58121,0.14521
457,"3PL",0.771749,-1.3222,0.15553
458,"3PL",1.32039,-0.44945,0.18606
459,"3PL",1.385194,0.25784,0.13816
460,"3PL",1.317347,0.71278,0.18539
461,"3PL",1.496629,0.55709,0.1414
462,"3PL",1.283109,0.85287,0.1751
463,"3PL",1.333191,-0.44947,0.26051
464,"3PL",1.391586,0.73634,0.31198
465,"3PL",1.618009,-0.2441,0.28727
466,"3PL",1.391093,-0.30169,0.16899
467,"3PL",2.112556,2.71796,0.31813
468,"3PL",1.286917,2.01948,0.13347
469,"3PL",1.637508,0.93822,0.30266
470,"3PL",1.46744,0.74111,0.35381
471,"3PL",1.460487,0.83327,0.31972
472,"3PL",2.012409,0.81057,0.26987
473,"3PL",2.161873,0.88011,0.16164
474,"3PL",1.492957,1.54351,0.14814
475,"3PL",1.622293,1.18962,0.15408
476,"3PL",1.054476,-0.22974,0.1473
477,"3PL",0.924902,0.79139,0.21574
478,"3PL",1.058947,1.44569,0.19403
479,"3PL",1.443555,0.9992,0.13471
480,"3PL",0.820114,1.91558,0.23882
481,"3PL",0.586925,-2.66712,0.22243
482,"3PL",0.963288,-1.49942,0.21549
483,"3PL",1.354968,-0.58249,0.15457
484,"3PL",0.838185,-0.61013,0.10765
485,"3PL",0.680493,1.45355,0.19625
486,"3PL",0.852703,-1.48045,0.23053
487,"3PL",1.007182,0.21199,0.12272
488,"3PL",1.352809,-0.0589,0.22565
489,"3PL",0.982923,-0.59695,0.16746
490,"3PL",0.960296,1.01812,0.2149
491,"3PL",0.982311,-0.35302,0.14739
492,"3PL",0.680204,0.7233,0.23205
493,"3PL",0.522121,-1.07596,0.18232
494,"3PL",0.683026,0.07097,0.2257
495,"3PL",1.008066,-0.288,0.19806
496,"3PL",1.163871,0.78606,0.25571
497,"3PL",0.751944,1.62205,0.21893
498,"3PL",1.394255,-1.09849,0.10755
499,"3PL",1.166387,-1.33132,0.1441
500,"3PL",1.037119,-0.42512,0.08831
501,"3PL",1.080792,-0.07791,0.2397
502,"3PL",1.583057,-0.02657,0.14717
503,"3PL",0.549134,2.06654,0.16953
504,"3PL",1.43497,-0.34946,0.31945
505,"3PL",0.877574,0.13276,0.11382
506,"3PL",1.051909,-0.16678,0.21644
507,"3PL",1.413788,1.5248,0.23768
508,"3PL",0.90899,3.11623,0.27057
509,"3PL",1.395921,0.15147,0.23328
510,"3PL",1.71394,0.42456,0.32505
511,"3PL",0.519265,3.39624,0.26954
512,"3PL",1.297083,1.02794,0.18895
513,"3PL",1.260652,1.44206,0.16799
514,"3PL",0.964308,3.19576,0.17663
515,"3PL",1.019626,0.50547,0.2638
516,"3PL",2.388262,1.88135,0.24039
517,"3PL",1.591693,1.5438,0.27145
518,"3PL",1.039363,2.03501,0.26581
519,"3PL",1.468171,1.99901,0.1959
520,"3PL",1.061293,2.79935,0.17543
521,"3PL",0.792931,-2.2474,0.21149
522,"3PL",0.919717,-0.83634,0.11869
523,"3PL",0.610606,-2.03036,0.20345
524,"3PL",1.061276,0.58387,0.25062
525,"3PL",1.379703,-0.0683,0.21981
526,"3PL",0.692172,-3.1629,0.17697
527,"3PL",1.241969,-1.52954,0.16362
528,"3PL",0.259709,2.63744,0.25933
529,"3PL",0.963169,0.1357,0.20679
530,"3PL",1.412955,-0.24815,0.24239
531,"3PL",1.438404,0.99091,0.18206
532,"3PL",0.842843,-2.40992,0.13468
533,"3PL",1.023638,-0.25418,0.15381
534,"3PL",0.633012,0.43147,0.11485
535,"3PL",0.727974,0.36192,0.24343
536,"3PL",1.193451,1.55953,0.3308
537,"3PL",0.720001,-1.23985,0.14821
538,"3PL",1.096143,-1.14078,0.18038
539,"3PL",1.009681,-1.21929,0.13685
540,"3PL",1.087813,-0.21604,0.2277
541,"3PL",1.279301,0.7689,0.21431
542,"3PL",1.75219,1.67819,0.25623
543,"3PL",1.207051,1.8149,0.14325
544,"3PL",1.414247,-1.39767,0.23896
545,"3PL",1.482553,-0.26444,0.22973
546,"3PL",0.835261,-0.28899,0.28866
547,"3PL",1.479204,0.25029,0.15888
548,"3PL",1.723494,0.8212,0.20147
549,"3PL",1.338104,1.57158,0.10816
550,"3PL",0.874565,-0.74208,0.17537
551,"3PL",1.255314,1.542,0.38389
552,"3PL",1.791919,2.00646,0.19911
553,"3PL",1.904578,1.11317,0.27393
554,"3PL",2.365907,1.43242,0.14906
555,"3PL",1.065781,-0.38724,0.20595
556,"3PL",1.15838,0.93542,0.20478
557,"3PL",2.209626,1.84974,0.34126
558,"3PL",2.003314,1.57694,0.20918
559,"3PL",2.376583,2.25134,0.18059
560,"3PL",1.198874,2.12104,0.1919
561,"3PL",0.823939,-1.85612,0.19974
562,"3PL",1.05825,-2.9758,0.1622
563,"3PL",0.964767,-2.09338,0.18697
564,"3PL",0.739602,-1.05261,0.0834
565,"3PL",1.486123,1.21687,0.06974
566,"3PL",0.983416,-0.89749,0.13675
567,"3PL",1.442586,-1.79958,0.15689
568,"3PL",0.804559,-0.62751,0.17714
569,"3PL",1.212015,-0.18596,0.11684
570,"3PL",1.375538,0.79588,0.17372
571,"3PL",1.401361,-1.60041,0.09806
572,"3PL",1.332137,-1.36493,0.1234
573,"3PL",1.007607,-1.302,0.15139
574,"3PL",1.021768,-0.3341,0.11132
575,"3PL",1.020017,-0.38715,0.19928
576,"3PL",0.882385,0.38159,0.09455
577,"3PL",0.631363,1.41455,0.14749
578,"3PL",1.19884,-0.97392,0.31804
579,"3PL",1.09888,-0.88638,0.24276
580,"3PL",1.169311,-0.149,0.20294
581,"3PL",1.230528,-0.56519,0.25749
582,"3PL",0.967113,0.39642,0.22301
583,"3PL",1.710421,0.6838,0.09835
584,"3PL",1.235118,-0.38522,0.21066
585,"3PL",0.821474,-1.06812,0.1464
586,"3PL",0.744583,1.82489,0.30367
587,"3PL",0.992851,0.2442,0.13164
588,"3PL",1.635689,0.39442,0.13208
589,"3PL",1.397536,1.28844,0.18323
590,"3PL",1.027055,-0.40658,0.21742
591,"3PL",0.379525,0.64241,0.14052
592,"3PL",1.42409,0.33377,0.13401
593,"3PL",0.948447,1.90402,0.16581
594,"3PL",1.276122,1.47847,0.18881
595,"3PL",1.177216,1.6272,0.23173
596,"3PL",1.832073,1.26131,0.29343
597,"3PL",1.728492,2.50162,0.28706
598,"3PL",0.961316,1.74688,0.26058
599,"3PL",1.498244,1.86646,0.22504
600,"3PL",1.283381,2.95399,0.31782
